# utt_id	n_segments	relpath  (relative to SPANMARK_CORPUS_ROOT)
CON_T_0005835	202	train/con_wav/CON_T_0005835.wav
CON_T_0008482	142	train/con_wav/CON_T_0008482.wav
CON_T_0006295	79	train/con_wav/CON_T_0006295.wav
CON_T_0011385	99	train/con_wav/CON_T_0011385.wav
CON_T_0004519	175	train/con_wav/CON_T_0004519.wav
CON_T_0004643	169	train/con_wav/CON_T_0004643.wav
CON_T_0011118	413	train/con_wav/CON_T_0011118.wav
CON_T_0013457	88	train/con_wav/CON_T_0013457.wav
CON_T_0017381	195	train/con_wav/CON_T_0017381.wav
CON_T_0019098	73	train/con_wav/CON_T_0019098.wav
CON_T_0005239	131	train/con_wav/CON_T_0005239.wav
LA_T_4408648	137	train/con_wav/LA_T_4408648.wav
CON_T_0009440	137	train/con_wav/CON_T_0009440.wav
LA_T_1675536	303	train/con_wav/LA_T_1675536.wav
CON_T_0012689	160	train/con_wav/CON_T_0012689.wav
CON_T_0022432	107	train/con_wav/CON_T_0022432.wav
CON_T_0001786	94	train/con_wav/CON_T_0001786.wav
CON_T_0009384	74	train/con_wav/CON_T_0009384.wav
CON_T_0021469	151	train/con_wav/CON_T_0021469.wav
CON_T_0006209	311	train/con_wav/CON_T_0006209.wav
CON_T_0007220	156	train/con_wav/CON_T_0007220.wav
CON_T_0013232	224	train/con_wav/CON_T_0013232.wav
CON_T_0014150	80	train/con_wav/CON_T_0014150.wav
CON_T_0004148	132	train/con_wav/CON_T_0004148.wav
CON_T_0002054	101	train/con_wav/CON_T_0002054.wav
CON_T_0020391	165	train/con_wav/CON_T_0020391.wav
CON_T_0011007	106	train/con_wav/CON_T_0011007.wav
CON_T_0003082	125	train/con_wav/CON_T_0003082.wav
CON_T_0019225	164	train/con_wav/CON_T_0019225.wav
CON_T_0023502	151	train/con_wav/CON_T_0023502.wav
CON_T_0008370	299	train/con_wav/CON_T_0008370.wav
CON_T_0023449	207	train/con_wav/CON_T_0023449.wav
CON_T_0013048	334	train/con_wav/CON_T_0013048.wav
CON_T_0022487	191	train/con_wav/CON_T_0022487.wav
CON_T_0022116	137	train/con_wav/CON_T_0022116.wav
CON_T_0021142	229	train/con_wav/CON_T_0021142.wav
CON_T_0011382	175	train/con_wav/CON_T_0011382.wav
CON_T_0020390	111	train/con_wav/CON_T_0020390.wav
CON_T_0008239	265	train/con_wav/CON_T_0008239.wav
CON_T_0013082	238	train/con_wav/CON_T_0013082.wav
CON_T_0003868	109	train/con_wav/CON_T_0003868.wav
CON_T_0013441	140	train/con_wav/CON_T_0013441.wav
CON_T_0019316	106	train/con_wav/CON_T_0019316.wav
CON_T_0004991	135	train/con_wav/CON_T_0004991.wav
CON_T_0001524	134	train/con_wav/CON_T_0001524.wav
CON_T_0024250	105	train/con_wav/CON_T_0024250.wav
CON_T_0003484	120	train/con_wav/CON_T_0003484.wav
CON_T_0022714	336	train/con_wav/CON_T_0022714.wav
CON_T_0020125	130	train/con_wav/CON_T_0020125.wav
CON_T_0003848	211	train/con_wav/CON_T_0003848.wav
CON_T_0006123	145	train/con_wav/CON_T_0006123.wav
CON_T_0011368	285	train/con_wav/CON_T_0011368.wav
CON_T_0017600	103	train/con_wav/CON_T_0017600.wav
CON_T_0015836	159	train/con_wav/CON_T_0015836.wav
CON_T_0018814	153	train/con_wav/CON_T_0018814.wav
CON_T_0006210	218	train/con_wav/CON_T_0006210.wav
CON_T_0023793	161	train/con_wav/CON_T_0023793.wav
CON_T_0019761	184	train/con_wav/CON_T_0019761.wav
CON_T_0008463	368	train/con_wav/CON_T_0008463.wav
CON_T_0014531	122	train/con_wav/CON_T_0014531.wav
CON_T_0012457	159	train/con_wav/CON_T_0012457.wav
LA_T_6744421	194	train/con_wav/LA_T_6744421.wav
CON_T_0020292	192	train/con_wav/CON_T_0020292.wav
CON_T_0005006	135	train/con_wav/CON_T_0005006.wav
CON_T_0018201	242	train/con_wav/CON_T_0018201.wav
LA_T_2500033	152	train/con_wav/LA_T_2500033.wav
CON_T_0004362	81	train/con_wav/CON_T_0004362.wav
CON_T_0015161	139	train/con_wav/CON_T_0015161.wav
LA_T_4015268	133	train/con_wav/LA_T_4015268.wav
CON_T_0018348	145	train/con_wav/CON_T_0018348.wav
CON_T_0002078	157	train/con_wav/CON_T_0002078.wav
CON_T_0016717	91	train/con_wav/CON_T_0016717.wav
CON_T_0003343	165	train/con_wav/CON_T_0003343.wav
CON_T_0006323	337	train/con_wav/CON_T_0006323.wav
CON_T_0022450	162	train/con_wav/CON_T_0022450.wav
LA_T_9951511	124	train/con_wav/LA_T_9951511.wav
CON_T_0002965	164	train/con_wav/CON_T_0002965.wav
CON_T_0005776	166	train/con_wav/CON_T_0005776.wav
CON_T_0004853	228	train/con_wav/CON_T_0004853.wav
CON_T_0016389	124	train/con_wav/CON_T_0016389.wav
CON_T_0007560	91	train/con_wav/CON_T_0007560.wav
CON_T_0002984	182	train/con_wav/CON_T_0002984.wav
CON_T_0015739	86	train/con_wav/CON_T_0015739.wav
CON_T_0000904	119	train/con_wav/CON_T_0000904.wav
CON_T_0023365	102	train/con_wav/CON_T_0023365.wav
CON_T_0014555	201	train/con_wav/CON_T_0014555.wav
CON_T_0025161	197	train/con_wav/CON_T_0025161.wav
CON_T_0023873	107	train/con_wav/CON_T_0023873.wav
CON_T_0016061	446	train/con_wav/CON_T_0016061.wav
CON_T_0005061	256	train/con_wav/CON_T_0005061.wav
CON_T_0006673	162	train/con_wav/CON_T_0006673.wav
CON_T_0017838	339	train/con_wav/CON_T_0017838.wav
CON_T_0020324	127	train/con_wav/CON_T_0020324.wav
CON_T_0009693	132	train/con_wav/CON_T_0009693.wav
CON_T_0017219	81	train/con_wav/CON_T_0017219.wav
CON_T_0023643	147	train/con_wav/CON_T_0023643.wav
CON_T_0001407	110	train/con_wav/CON_T_0001407.wav
CON_T_0021311	232	train/con_wav/CON_T_0021311.wav
LA_T_2862832	278	train/con_wav/LA_T_2862832.wav
CON_T_0011935	121	train/con_wav/CON_T_0011935.wav
CON_T_0007234	129	train/con_wav/CON_T_0007234.wav
CON_T_0014091	117	train/con_wav/CON_T_0014091.wav
CON_T_0003919	143	train/con_wav/CON_T_0003919.wav
CON_T_0012034	106	train/con_wav/CON_T_0012034.wav
CON_T_0001929	141	train/con_wav/CON_T_0001929.wav
CON_T_0010569	233	train/con_wav/CON_T_0010569.wav
CON_T_0011448	172	train/con_wav/CON_T_0011448.wav
LA_T_6407273	145	train/con_wav/LA_T_6407273.wav
LA_T_2508565	209	train/con_wav/LA_T_2508565.wav
CON_T_0024701	104	train/con_wav/CON_T_0024701.wav
CON_T_0006811	228	train/con_wav/CON_T_0006811.wav
LA_T_7367042	141	train/con_wav/LA_T_7367042.wav
CON_T_0007851	167	train/con_wav/CON_T_0007851.wav
CON_T_0010223	95	train/con_wav/CON_T_0010223.wav
CON_T_0018094	134	train/con_wav/CON_T_0018094.wav
CON_T_0001648	100	train/con_wav/CON_T_0001648.wav
CON_T_0023388	140	train/con_wav/CON_T_0023388.wav
CON_T_0021186	141	train/con_wav/CON_T_0021186.wav
CON_T_0003763	146	train/con_wav/CON_T_0003763.wav
CON_T_0022371	65	train/con_wav/CON_T_0022371.wav
CON_T_0018110	266	train/con_wav/CON_T_0018110.wav
LA_T_1703395	169	train/con_wav/LA_T_1703395.wav
CON_T_0008405	139	train/con_wav/CON_T_0008405.wav
CON_T_0005437	105	train/con_wav/CON_T_0005437.wav
CON_T_0000368	168	train/con_wav/CON_T_0000368.wav
CON_T_0012541	292	train/con_wav/CON_T_0012541.wav
CON_T_0006200	124	train/con_wav/CON_T_0006200.wav
LA_T_9749112	235	train/con_wav/LA_T_9749112.wav
CON_T_0019259	145	train/con_wav/CON_T_0019259.wav
CON_T_0020735	333	train/con_wav/CON_T_0020735.wav
CON_T_0018095	481	train/con_wav/CON_T_0018095.wav
CON_T_0022857	124	train/con_wav/CON_T_0022857.wav
CON_T_0020367	668	train/con_wav/CON_T_0020367.wav
CON_T_0012830	158	train/con_wav/CON_T_0012830.wav
CON_T_0006926	157	train/con_wav/CON_T_0006926.wav
LA_T_4112194	167	train/con_wav/LA_T_4112194.wav
CON_T_0022808	190	train/con_wav/CON_T_0022808.wav
CON_T_0016285	179	train/con_wav/CON_T_0016285.wav
CON_T_0020776	116	train/con_wav/CON_T_0020776.wav
CON_T_0014333	174	train/con_wav/CON_T_0014333.wav
CON_T_0015427	145	train/con_wav/CON_T_0015427.wav
CON_T_0013339	161	train/con_wav/CON_T_0013339.wav
CON_T_0010203	288	train/con_wav/CON_T_0010203.wav
CON_T_0022190	118	train/con_wav/CON_T_0022190.wav
CON_T_0014341	168	train/con_wav/CON_T_0014341.wav
CON_T_0019024	158	train/con_wav/CON_T_0019024.wav
CON_T_0013674	129	train/con_wav/CON_T_0013674.wav
CON_T_0012956	160	train/con_wav/CON_T_0012956.wav
CON_T_0005526	77	train/con_wav/CON_T_0005526.wav
CON_T_0006184	145	train/con_wav/CON_T_0006184.wav
CON_T_0015767	198	train/con_wav/CON_T_0015767.wav
CON_T_0017006	97	train/con_wav/CON_T_0017006.wav
CON_T_0021810	100	train/con_wav/CON_T_0021810.wav
CON_T_0003277	158	train/con_wav/CON_T_0003277.wav
CON_T_0014766	365	train/con_wav/CON_T_0014766.wav
CON_T_0021961	142	train/con_wav/CON_T_0021961.wav
CON_T_0018169	76	train/con_wav/CON_T_0018169.wav
CON_T_0009106	152	train/con_wav/CON_T_0009106.wav
CON_T_0013083	204	train/con_wav/CON_T_0013083.wav
CON_T_0012489	162	train/con_wav/CON_T_0012489.wav
CON_T_0019133	167	train/con_wav/CON_T_0019133.wav
CON_T_0023802	139	train/con_wav/CON_T_0023802.wav
CON_T_0024213	129	train/con_wav/CON_T_0024213.wav
CON_T_0013192	112	train/con_wav/CON_T_0013192.wav
CON_T_0006151	146	train/con_wav/CON_T_0006151.wav
CON_T_0023828	118	train/con_wav/CON_T_0023828.wav
CON_T_0009134	279	train/con_wav/CON_T_0009134.wav
CON_T_0013618	216	train/con_wav/CON_T_0013618.wav
CON_T_0014783	193	train/con_wav/CON_T_0014783.wav
CON_T_0016609	162	train/con_wav/CON_T_0016609.wav
LA_T_5021257	201	train/con_wav/LA_T_5021257.wav
CON_T_0002636	153	train/con_wav/CON_T_0002636.wav
CON_T_0012917	238	train/con_wav/CON_T_0012917.wav
CON_T_0003585	118	train/con_wav/CON_T_0003585.wav
CON_T_0011303	211	train/con_wav/CON_T_0011303.wav
CON_T_0020120	156	train/con_wav/CON_T_0020120.wav
LA_T_8180259	199	train/con_wav/LA_T_8180259.wav
CON_T_0001016	215	train/con_wav/CON_T_0001016.wav
CON_T_0016344	191	train/con_wav/CON_T_0016344.wav
CON_T_0008998	102	train/con_wav/CON_T_0008998.wav
CON_T_0000083	158	train/con_wav/CON_T_0000083.wav
CON_T_0006817	157	train/con_wav/CON_T_0006817.wav
CON_T_0019717	201	train/con_wav/CON_T_0019717.wav
CON_T_0015994	158	train/con_wav/CON_T_0015994.wav
CON_T_0018971	180	train/con_wav/CON_T_0018971.wav
CON_T_0001214	153	train/con_wav/CON_T_0001214.wav
CON_T_0019164	135	train/con_wav/CON_T_0019164.wav
CON_T_0019480	275	train/con_wav/CON_T_0019480.wav
LA_T_5688847	188	train/con_wav/LA_T_5688847.wav
LA_T_5192765	165	train/con_wav/LA_T_5192765.wav
CON_T_0006448	120	train/con_wav/CON_T_0006448.wav
LA_T_4923806	124	train/con_wav/LA_T_4923806.wav
LA_T_6496177	109	train/con_wav/LA_T_6496177.wav
CON_T_0001120	103	train/con_wav/CON_T_0001120.wav
CON_T_0001928	112	train/con_wav/CON_T_0001928.wav
CON_T_0016370	57	train/con_wav/CON_T_0016370.wav
CON_T_0024403	156	train/con_wav/CON_T_0024403.wav
CON_T_0020352	197	train/con_wav/CON_T_0020352.wav
LA_T_5128913	128	train/con_wav/LA_T_5128913.wav
CON_T_0012562	239	train/con_wav/CON_T_0012562.wav
CON_T_0015001	226	train/con_wav/CON_T_0015001.wav
CON_T_0004098	251	train/con_wav/CON_T_0004098.wav
CON_T_0024380	233	train/con_wav/CON_T_0024380.wav
CON_T_0003955	292	train/con_wav/CON_T_0003955.wav
CON_T_0006533	130	train/con_wav/CON_T_0006533.wav
LA_T_9476394	167	train/con_wav/LA_T_9476394.wav
CON_T_0019000	172	train/con_wav/CON_T_0019000.wav
CON_T_0009797	172	train/con_wav/CON_T_0009797.wav
CON_T_0005656	151	train/con_wav/CON_T_0005656.wav
CON_T_0007107	150	train/con_wav/CON_T_0007107.wav
CON_T_0020271	169	train/con_wav/CON_T_0020271.wav
CON_T_0013221	99	train/con_wav/CON_T_0013221.wav
LA_T_6093418	122	train/con_wav/LA_T_6093418.wav
CON_T_0007583	167	train/con_wav/CON_T_0007583.wav
CON_T_0023262	156	train/con_wav/CON_T_0023262.wav
CON_T_0004096	108	train/con_wav/CON_T_0004096.wav
CON_T_0014159	332	train/con_wav/CON_T_0014159.wav
CON_T_0019686	99	train/con_wav/CON_T_0019686.wav
CON_T_0002451	177	train/con_wav/CON_T_0002451.wav
LA_T_2777160	156	train/con_wav/LA_T_2777160.wav
CON_T_0004869	215	train/con_wav/CON_T_0004869.wav
CON_T_0000804	173	train/con_wav/CON_T_0000804.wav
CON_T_0025035	272	train/con_wav/CON_T_0025035.wav
CON_T_0011380	174	train/con_wav/CON_T_0011380.wav
CON_T_0008744	172	train/con_wav/CON_T_0008744.wav
CON_T_0017262	306	train/con_wav/CON_T_0017262.wav
CON_T_0020461	200	train/con_wav/CON_T_0020461.wav
CON_T_0020993	67	train/con_wav/CON_T_0020993.wav
CON_T_0024746	166	train/con_wav/CON_T_0024746.wav
CON_T_0000372	133	train/con_wav/CON_T_0000372.wav
CON_T_0007543	186	train/con_wav/CON_T_0007543.wav
CON_T_0010198	105	train/con_wav/CON_T_0010198.wav
CON_T_0001590	121	train/con_wav/CON_T_0001590.wav
CON_T_0008233	305	train/con_wav/CON_T_0008233.wav
CON_T_0005540	74	train/con_wav/CON_T_0005540.wav
CON_T_0023927	156	train/con_wav/CON_T_0023927.wav
CON_T_0002395	165	train/con_wav/CON_T_0002395.wav
CON_T_0004192	313	train/con_wav/CON_T_0004192.wav
CON_T_0013248	92	train/con_wav/CON_T_0013248.wav
CON_T_0016140	162	train/con_wav/CON_T_0016140.wav
LA_T_5596732	150	train/con_wav/LA_T_5596732.wav
CON_T_0019094	262	train/con_wav/CON_T_0019094.wav
CON_T_0024536	293	train/con_wav/CON_T_0024536.wav
CON_T_0014829	248	train/con_wav/CON_T_0014829.wav
CON_T_0004057	154	train/con_wav/CON_T_0004057.wav
CON_T_0021289	159	train/con_wav/CON_T_0021289.wav
CON_T_0004928	117	train/con_wav/CON_T_0004928.wav
CON_T_0015743	148	train/con_wav/CON_T_0015743.wav
CON_T_0001493	135	train/con_wav/CON_T_0001493.wav
CON_T_0002972	110	train/con_wav/CON_T_0002972.wav
CON_T_0012631	172	train/con_wav/CON_T_0012631.wav
LA_T_2802034	171	train/con_wav/LA_T_2802034.wav
CON_T_0006945	160	train/con_wav/CON_T_0006945.wav
CON_T_0020153	127	train/con_wav/CON_T_0020153.wav
CON_T_0025127	117	train/con_wav/CON_T_0025127.wav
CON_T_0012788	136	train/con_wav/CON_T_0012788.wav
CON_T_0011030	99	train/con_wav/CON_T_0011030.wav
CON_T_0004569	293	train/con_wav/CON_T_0004569.wav
CON_T_0002768	118	train/con_wav/CON_T_0002768.wav
CON_T_0010659	158	train/con_wav/CON_T_0010659.wav
CON_T_0025073	119	train/con_wav/CON_T_0025073.wav
CON_T_0012542	204	train/con_wav/CON_T_0012542.wav
CON_T_0007654	104	train/con_wav/CON_T_0007654.wav
CON_T_0023135	236	train/con_wav/CON_T_0023135.wav
CON_T_0020893	312	train/con_wav/CON_T_0020893.wav
CON_T_0002037	127	train/con_wav/CON_T_0002037.wav
CON_T_0017489	214	train/con_wav/CON_T_0017489.wav
CON_T_0021429	102	train/con_wav/CON_T_0021429.wav
CON_T_0018442	123	train/con_wav/CON_T_0018442.wav
CON_T_0017037	162	train/con_wav/CON_T_0017037.wav
CON_T_0023310	305	train/con_wav/CON_T_0023310.wav
CON_T_0019617	76	train/con_wav/CON_T_0019617.wav
CON_T_0012844	186	train/con_wav/CON_T_0012844.wav
CON_T_0021315	171	train/con_wav/CON_T_0021315.wav
CON_T_0010192	113	train/con_wav/CON_T_0010192.wav
CON_T_0017165	151	train/con_wav/CON_T_0017165.wav
CON_T_0018271	125	train/con_wav/CON_T_0018271.wav
CON_T_0005999	152	train/con_wav/CON_T_0005999.wav
CON_T_0005759	142	train/con_wav/CON_T_0005759.wav
CON_T_0004738	141	train/con_wav/CON_T_0004738.wav
CON_T_0006376	95	train/con_wav/CON_T_0006376.wav
CON_T_0001832	156	train/con_wav/CON_T_0001832.wav
CON_T_0023097	341	train/con_wav/CON_T_0023097.wav
CON_T_0001038	81	train/con_wav/CON_T_0001038.wav
CON_T_0004690	92	train/con_wav/CON_T_0004690.wav
CON_T_0023294	317	train/con_wav/CON_T_0023294.wav
CON_T_0012072	107	train/con_wav/CON_T_0012072.wav
CON_T_0008537	159	train/con_wav/CON_T_0008537.wav
CON_T_0014507	223	train/con_wav/CON_T_0014507.wav
CON_T_0023169	95	train/con_wav/CON_T_0023169.wav
CON_T_0015707	163	train/con_wav/CON_T_0015707.wav
CON_T_0017156	134	train/con_wav/CON_T_0017156.wav
CON_T_0024766	148	train/con_wav/CON_T_0024766.wav
CON_T_0016114	143	train/con_wav/CON_T_0016114.wav
CON_T_0019503	196	train/con_wav/CON_T_0019503.wav
CON_T_0021967	126	train/con_wav/CON_T_0021967.wav
CON_T_0023260	131	train/con_wav/CON_T_0023260.wav
LA_T_3579841	145	train/con_wav/LA_T_3579841.wav
CON_T_0013055	337	train/con_wav/CON_T_0013055.wav
CON_T_0015500	250	train/con_wav/CON_T_0015500.wav
CON_T_0012574	196	train/con_wav/CON_T_0012574.wav
CON_T_0008737	235	train/con_wav/CON_T_0008737.wav
CON_T_0006499	167	train/con_wav/CON_T_0006499.wav
LA_T_1302542	149	train/con_wav/LA_T_1302542.wav
CON_T_0012054	149	train/con_wav/CON_T_0012054.wav
CON_T_0019672	164	train/con_wav/CON_T_0019672.wav
CON_T_0012569	130	train/con_wav/CON_T_0012569.wav
LA_T_2193944	203	train/con_wav/LA_T_2193944.wav
CON_T_0003026	180	train/con_wav/CON_T_0003026.wav
CON_T_0006149	307	train/con_wav/CON_T_0006149.wav
CON_T_0002917	200	train/con_wav/CON_T_0002917.wav
CON_T_0011855	107	train/con_wav/CON_T_0011855.wav
CON_T_0013778	231	train/con_wav/CON_T_0013778.wav
CON_T_0011226	178	train/con_wav/CON_T_0011226.wav
CON_T_0007556	107	train/con_wav/CON_T_0007556.wav
CON_T_0004018	132	train/con_wav/CON_T_0004018.wav
CON_T_0002830	138	train/con_wav/CON_T_0002830.wav
CON_T_0001725	83	train/con_wav/CON_T_0001725.wav
CON_T_0024124	115	train/con_wav/CON_T_0024124.wav
CON_T_0005291	177	train/con_wav/CON_T_0005291.wav
CON_T_0013955	376	train/con_wav/CON_T_0013955.wav
CON_T_0019035	123	train/con_wav/CON_T_0019035.wav
CON_T_0022725	199	train/con_wav/CON_T_0022725.wav
CON_T_0006136	216	train/con_wav/CON_T_0006136.wav
CON_T_0024023	185	train/con_wav/CON_T_0024023.wav
LA_T_5889565	116	train/con_wav/LA_T_5889565.wav
CON_T_0024474	157	train/con_wav/CON_T_0024474.wav
CON_T_0010577	382	train/con_wav/CON_T_0010577.wav
CON_T_0012629	125	train/con_wav/CON_T_0012629.wav
CON_T_0024938	220	train/con_wav/CON_T_0024938.wav
CON_T_0000166	149	train/con_wav/CON_T_0000166.wav
CON_T_0016507	138	train/con_wav/CON_T_0016507.wav
CON_T_0010060	175	train/con_wav/CON_T_0010060.wav
CON_T_0016814	185	train/con_wav/CON_T_0016814.wav
CON_T_0019819	126	train/con_wav/CON_T_0019819.wav
CON_T_0019508	262	train/con_wav/CON_T_0019508.wav
CON_T_0007285	68	train/con_wav/CON_T_0007285.wav
CON_T_0001306	113	train/con_wav/CON_T_0001306.wav
CON_T_0007329	129	train/con_wav/CON_T_0007329.wav
CON_T_0016102	115	train/con_wav/CON_T_0016102.wav
CON_T_0020540	201	train/con_wav/CON_T_0020540.wav
CON_T_0010229	222	train/con_wav/CON_T_0010229.wav
CON_T_0012303	144	train/con_wav/CON_T_0012303.wav
CON_T_0010880	240	train/con_wav/CON_T_0010880.wav
CON_T_0000282	152	train/con_wav/CON_T_0000282.wav
CON_T_0000106	166	train/con_wav/CON_T_0000106.wav
CON_T_0017546	76	train/con_wav/CON_T_0017546.wav
CON_T_0025245	51	train/con_wav/CON_T_0025245.wav
CON_T_0018949	190	train/con_wav/CON_T_0018949.wav
CON_T_0013012	135	train/con_wav/CON_T_0013012.wav
CON_T_0020227	275	train/con_wav/CON_T_0020227.wav
CON_T_0025114	351	train/con_wav/CON_T_0025114.wav
CON_T_0022765	135	train/con_wav/CON_T_0022765.wav
CON_T_0012105	187	train/con_wav/CON_T_0012105.wav
CON_T_0010632	93	train/con_wav/CON_T_0010632.wav
CON_T_0006542	311	train/con_wav/CON_T_0006542.wav
CON_T_0007629	273	train/con_wav/CON_T_0007629.wav
CON_T_0021034	561	train/con_wav/CON_T_0021034.wav
LA_T_7386069	201	train/con_wav/LA_T_7386069.wav
LA_T_1312618	132	train/con_wav/LA_T_1312618.wav
CON_T_0014552	103	train/con_wav/CON_T_0014552.wav
CON_T_0012526	105	train/con_wav/CON_T_0012526.wav
CON_T_0018333	184	train/con_wav/CON_T_0018333.wav
CON_T_0017033	162	train/con_wav/CON_T_0017033.wav
CON_T_0023843	91	train/con_wav/CON_T_0023843.wav
CON_T_0023899	269	train/con_wav/CON_T_0023899.wav
CON_T_0002153	108	train/con_wav/CON_T_0002153.wav
CON_T_0000093	216	train/con_wav/CON_T_0000093.wav
CON_T_0004406	138	train/con_wav/CON_T_0004406.wav
LA_T_1646676	175	train/con_wav/LA_T_1646676.wav
CON_T_0003918	202	train/con_wav/CON_T_0003918.wav
CON_T_0010627	287	train/con_wav/CON_T_0010627.wav
CON_T_0003399	245	train/con_wav/CON_T_0003399.wav
CON_T_0007483	130	train/con_wav/CON_T_0007483.wav
CON_T_0010661	83	train/con_wav/CON_T_0010661.wav
CON_T_0014973	133	train/con_wav/CON_T_0014973.wav
CON_T_0018156	103	train/con_wav/CON_T_0018156.wav
CON_T_0011727	166	train/con_wav/CON_T_0011727.wav
CON_T_0003158	235	train/con_wav/CON_T_0003158.wav
LA_T_7910229	180	train/con_wav/LA_T_7910229.wav
CON_T_0001385	120	train/con_wav/CON_T_0001385.wav
CON_T_0000847	161	train/con_wav/CON_T_0000847.wav
CON_T_0006541	169	train/con_wav/CON_T_0006541.wav
CON_T_0017265	64	train/con_wav/CON_T_0017265.wav
CON_T_0005903	40	train/con_wav/CON_T_0005903.wav
LA_T_1861398	133	train/con_wav/LA_T_1861398.wav
LA_T_1563149	329	train/con_wav/LA_T_1563149.wav
CON_T_0013574	232	train/con_wav/CON_T_0013574.wav
LA_T_4387428	203	train/con_wav/LA_T_4387428.wav
CON_T_0020256	187	train/con_wav/CON_T_0020256.wav
CON_T_0003937	75	train/con_wav/CON_T_0003937.wav
CON_T_0019381	283	train/con_wav/CON_T_0019381.wav
CON_T_0012047	113	train/con_wav/CON_T_0012047.wav
CON_T_0017401	106	train/con_wav/CON_T_0017401.wav
CON_T_0019374	263	train/con_wav/CON_T_0019374.wav
CON_T_0009318	167	train/con_wav/CON_T_0009318.wav
CON_T_0003030	74	train/con_wav/CON_T_0003030.wav
CON_T_0011940	195	train/con_wav/CON_T_0011940.wav
CON_T_0018106	93	train/con_wav/CON_T_0018106.wav
CON_T_0016323	247	train/con_wav/CON_T_0016323.wav
CON_T_0016738	186	train/con_wav/CON_T_0016738.wav
CON_T_0017565	414	train/con_wav/CON_T_0017565.wav
CON_T_0008189	91	train/con_wav/CON_T_0008189.wav
CON_T_0007231	137	train/con_wav/CON_T_0007231.wav
CON_T_0018223	154	train/con_wav/CON_T_0018223.wav
CON_T_0011854	63	train/con_wav/CON_T_0011854.wav
CON_T_0001845	253	train/con_wav/CON_T_0001845.wav
CON_T_0003069	209	train/con_wav/CON_T_0003069.wav
CON_T_0018681	94	train/con_wav/CON_T_0018681.wav
CON_T_0019332	195	train/con_wav/CON_T_0019332.wav
CON_T_0006011	201	train/con_wav/CON_T_0006011.wav
CON_T_0005443	131	train/con_wav/CON_T_0005443.wav
CON_T_0001668	116	train/con_wav/CON_T_0001668.wav
CON_T_0024436	199	train/con_wav/CON_T_0024436.wav
CON_T_0023254	169	train/con_wav/CON_T_0023254.wav
LA_T_4820938	128	train/con_wav/LA_T_4820938.wav
LA_T_8172146	190	train/con_wav/LA_T_8172146.wav
LA_T_2903988	128	train/con_wav/LA_T_2903988.wav
CON_T_0023531	183	train/con_wav/CON_T_0023531.wav
LA_T_8257553	173	train/con_wav/LA_T_8257553.wav
CON_T_0012450	151	train/con_wav/CON_T_0012450.wav
CON_T_0006192	105	train/con_wav/CON_T_0006192.wav
CON_T_0019492	156	train/con_wav/CON_T_0019492.wav
CON_T_0017678	114	train/con_wav/CON_T_0017678.wav
CON_T_0008763	182	train/con_wav/CON_T_0008763.wav
CON_T_0011117	138	train/con_wav/CON_T_0011117.wav
CON_T_0010673	114	train/con_wav/CON_T_0010673.wav
CON_T_0010195	127	train/con_wav/CON_T_0010195.wav
CON_T_0001654	167	train/con_wav/CON_T_0001654.wav
LA_T_3812400	329	train/con_wav/LA_T_3812400.wav
CON_T_0011851	190	train/con_wav/CON_T_0011851.wav
CON_T_0006526	162	train/con_wav/CON_T_0006526.wav
CON_T_0004807	59	train/con_wav/CON_T_0004807.wav
LA_T_2394703	131	train/con_wav/LA_T_2394703.wav
CON_T_0022257	212	train/con_wav/CON_T_0022257.wav
CON_T_0005517	107	train/con_wav/CON_T_0005517.wav
CON_T_0002747	109	train/con_wav/CON_T_0002747.wav
CON_T_0003286	114	train/con_wav/CON_T_0003286.wav
LA_T_5755110	120	train/con_wav/LA_T_5755110.wav
CON_T_0009432	158	train/con_wav/CON_T_0009432.wav
CON_T_0018806	148	train/con_wav/CON_T_0018806.wav
CON_T_0014828	120	train/con_wav/CON_T_0014828.wav
LA_T_2437964	133	train/con_wav/LA_T_2437964.wav
CON_T_0013973	122	train/con_wav/CON_T_0013973.wav
CON_T_0013128	171	train/con_wav/CON_T_0013128.wav
CON_T_0018912	103	train/con_wav/CON_T_0018912.wav
CON_T_0018305	139	train/con_wav/CON_T_0018305.wav
CON_T_0024097	142	train/con_wav/CON_T_0024097.wav
CON_T_0014966	108	train/con_wav/CON_T_0014966.wav
CON_T_0002156	126	train/con_wav/CON_T_0002156.wav
CON_T_0005339	183	train/con_wav/CON_T_0005339.wav
CON_T_0018838	225	train/con_wav/CON_T_0018838.wav
CON_T_0002718	139	train/con_wav/CON_T_0002718.wav
CON_T_0024540	326	train/con_wav/CON_T_0024540.wav
CON_T_0025151	168	train/con_wav/CON_T_0025151.wav
CON_T_0010718	265	train/con_wav/CON_T_0010718.wav
CON_T_0011924	168	train/con_wav/CON_T_0011924.wav
CON_T_0005713	179	train/con_wav/CON_T_0005713.wav
CON_T_0015091	96	train/con_wav/CON_T_0015091.wav
CON_T_0005465	171	train/con_wav/CON_T_0005465.wav
CON_T_0012756	106	train/con_wav/CON_T_0012756.wav
LA_T_9635654	210	train/con_wav/LA_T_9635654.wav
CON_T_0004941	98	train/con_wav/CON_T_0004941.wav
CON_T_0010593	231	train/con_wav/CON_T_0010593.wav
LA_T_4366892	216	train/con_wav/LA_T_4366892.wav
